school,subject,batch,groupCode,groupName,majorCode,majorName,majorClass,riskCategory,plan26,reason
华中农业大学,物理,本科批,520404,华中农业大学04,23,农业资源与环境,自然保护与环境生态类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
华中农业大学,物理,本科批,520404,华中农业大学04,24,园艺,植物生产类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
华中农业大学,物理,本科批,520404,华中农业大学04,25,设施农业科学与工程,植物生产类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
华中农业大学,物理,本科批,520404,华中农业大学04,26,茶学,植物生产类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
华中农业大学,物理,本科批,520404,华中农业大学04,27,林学,林学类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
华中农业大学,物理,本科批,520404,华中农业大学04,28,水产类,水产类,低接受度远缘方向,8,二梯队宽口径主体组中夹入低接受度远缘方向
华中农业大学,物理,本科批,520404,华中农业大学04,32,食品科学与工程类,食品科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
华中农业大学,物理,本科批,520404,华中农业大学04,33,应用化学,化学类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
华中农业大学,物理,本科批,520404,华中农业大学04,35,生物信息学,生物科学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
武汉理工大学,物理,提前本科批,520705,武汉理工大学05,11,土木类,土木类,土木建筑类,3,二梯队宽口径主体组中夹入土木建筑类
武汉理工大学,物理,提前本科批,520705,武汉理工大学05,12,道路桥梁与渡河工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
武汉理工大学,物理,本科批,520710,武汉理工大学10,32,材料类,材料类,材料化工生化类,20,二梯队宽口径主体组中夹入材料化工生化类
武汉理工大学,物理,本科批,520710,武汉理工大学10,34,化工与制药类,化工与制药类,材料化工生化类,9,二梯队宽口径主体组中夹入材料化工生化类
武汉理工大学,物理,本科批,520710,武汉理工大学10,37,导航工程,测绘类,测绘地质类,4,二梯队宽口径主体组中夹入测绘地质类
武汉理工大学,物理,本科批,520710,武汉理工大学10,38,管理科学与工程类,管理科学与工程类,低接受度远缘方向,7,二梯队宽口径主体组中夹入低接受度远缘方向
中南民族大学,物理,本科批,520807,中南民族大学07,29,生物科学类,生物科学类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
中南民族大学,物理,本科批,520808,中南民族大学08,33,材料类,材料类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
中南民族大学,物理,本科批,520808,中南民族大学08,34,高分子材料与工程,材料类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
中南民族大学,物理,本科批,520808,中南民族大学08,35,环境科学与工程类,环境科学与工程类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
武汉纺织大学,物理,本科批,521202,武汉纺织大学02,03,纺织类,纺织类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
武汉纺织大学,物理,本科批,521202,武汉纺织大学02,04,轻化工程,轻工类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
武汉纺织大学,物理,本科批,521202,武汉纺织大学02,05,材料类,材料类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
武汉纺织大学,物理,本科批,521202,武汉纺织大学02,06,化学类,化学类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
武汉纺织大学,物理,本科批,521202,武汉纺织大学02,07,环境科学与工程类,环境科学与工程类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
武汉工程大学,物理,本科批,521502,武汉工程大学02,03,化学工程与工艺,化工与制药类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
武汉工程大学,物理,本科批,521502,武汉工程大学02,04,制药工程,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
武汉工程大学,物理,本科批,521502,武汉工程大学02,09,生物技术,生物科学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
武汉轻工大学,物理,本科批,521604,武汉轻工大学04,11,食品科学与工程类,食品科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
武汉轻工大学,物理,本科批,521604,武汉轻工大学04,12,生物工程类,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
武汉轻工大学,物理,本科批,521604,武汉轻工大学04,13,制药工程,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
武汉轻工大学,物理,本科批,521604,武汉轻工大学04,14,动物科学,动物生产类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
武汉轻工大学,物理,本科批,521604,武汉轻工大学04,15,动物药学,动物医学类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
武汉轻工大学,物理,本科批,521604,武汉轻工大学04,16,应用生物科学,植物生产类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
武汉轻工大学,物理,本科批,521604,武汉轻工大学04,17,土木类,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
武汉科技大学,物理,本科批,521703,武汉科技大学03,07,无机非金属材料工程,材料类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
湖北工业大学,物理,本科批,521902,湖北工业大学02,10,高分子材料与工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
湖北工业大学,物理,本科批,521902,湖北工业大学02,11,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
长江大学,物理,本科批,524303,长江大学03,06,资源勘查工程,地质类,测绘地质类,1,二梯队宽口径主体组中夹入测绘地质类
长江大学,物理,本科批,524303,长江大学03,07,地质学,地质学类,测绘地质类,1,二梯队宽口径主体组中夹入测绘地质类
长江大学,物理,本科批,524303,长江大学03,08,石油工程,矿业类,测绘地质类,1,二梯队宽口径主体组中夹入测绘地质类
长江大学,物理,本科批,524303,长江大学03,09,油气储运工程,矿业类,测绘地质类,1,二梯队宽口径主体组中夹入测绘地质类
长江大学,物理,本科批,524303,长江大学03,10,地球化学,地质学类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
长江大学,物理,本科批,524303,长江大学03,11,资源环境大数据工程,地质类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
长江大学,物理,本科批,524303,长江大学03,12,园艺,植物生产类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
长江大学,物理,本科批,524303,长江大学03,13,生物技术,生物科学类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
长江大学,物理,本科批,524303,长江大学03,14,食品科学与工程,食品科学与工程类,低接受度远缘方向,1,二梯队宽口径主体组中夹入低接受度远缘方向
长江大学,物理,本科批,524303,长江大学03,16,应用化学,化学类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
长江大学,物理,本科批,524303,长江大学03,25,给排水科学与工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
三峡大学,物理,本科批,525103,三峡大学03,07,水利水电工程,水利类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
三峡大学,物理,本科批,525103,三峡大学03,08,土木工程,土木类,土木建筑类,4,二梯队宽口径主体组中夹入土木建筑类
三峡大学,物理,本科批,525103,三峡大学03,09,地质工程,地质类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
三峡大学,物理,本科批,525103,三峡大学03,11,化学,化学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
三峡大学,物理,本科批,525103,三峡大学03,12,化学,化学类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
三峡大学,物理,本科批,525103,三峡大学03,13,化学工程与工艺,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
三峡大学,物理,本科批,525103,三峡大学03,18,制药工程,化工与制药类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
三峡大学,物理,本科批,525103,三峡大学03,19,生物工程,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
三峡大学,物理,本科批,525103,三峡大学03,20,生物科学,生物科学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
湖北理工学院,物理,本科批,526503,湖北理工学院03,09,生物制药,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
湖北理工学院,物理,本科批,526503,湖北理工学院03,10,无机非金属材料工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
湖北理工学院,物理,本科批,526503,湖北理工学院03,11,新能源材料与器件,材料类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
湖北理工学院,物理,本科批,526503,湖北理工学院03,12,能源与环境系统工程,能源动力类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
湖北理工学院,物理,本科批,526503,湖北理工学院03,13,智能建造,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
湖北科技学院,物理,本科批,528702,湖北科技学院02,16,应用化学,化学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
湖北科技学院,物理,本科批,528702,湖北科技学院02,17,智慧林业,林学类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
湖南大学,物理,本科批,530107,湖南大学07,25,化学类,化学类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
湖南大学,物理,本科批,530109,湖南大学09,37,给排水科学与工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
湖南大学,物理,本科批,530109,湖南大学09,38,智能建造,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
湖南大学,物理,本科批,530109,湖南大学09,44,材料科学与工程,材料类,材料化工生化类,23,二梯队宽口径主体组中夹入材料化工生化类
