current_key,legacy_key,status,confidence,group25,group26,common_count,add_count,remove_count,in_count,out_count,advice
物理|本科批|南京中医药大学|南京中医药大学10,物理|普通批|南京中医药大学|南京中医药大学10,高度延续,高,南京中医药大学10,南京中医药大学10,2,0,0,0,0,常规核对
物理|本科批|南京中医药大学|南京中医药大学11,物理|普通批|南京中医药大学|南京中医药大学11,高度延续,高,南京中医药大学11,南京中医药大学11,3,1,0,0,0,常规核对
物理|本科批|南京中医药大学|南京中医药大学12,物理|普通批|南京中医药大学|南京中医药大学12,延续调整,中低,南京中医药大学12,南京中医药大学12,2,2,1,0,0,常规核对
物理|本科批|南京中医药大学|南京中医药大学13,物理|普通批|南京中医药大学|南京中医药大学13,高度延续,高,南京中医药大学18,南京中医药大学13,1,0,0,0,0,常规核对
物理|本科批|南京中医药大学|南京中医药大学14,物理|普通批|南京中医药大学|南京中医药大学14,高度延续,高,南京中医药大学13,南京中医药大学14,1,0,0,0,0,常规核对
物理|本科批|南京中医药大学|南京中医药大学15,物理|普通批|南京中医药大学|南京中医药大学15,高度延续,高,南京中医药大学14,南京中医药大学15,2,0,0,0,0,常规核对
物理|本科批|南京中医药大学|南京中医药大学16,物理|普通批|南京中医药大学|南京中医药大学16,高度延续,高,南京中医药大学15,南京中医药大学16,2,0,0,0,0,常规核对
物理|本科批|南京中医药大学|南京中医药大学17,物理|普通批|南京中医药大学|南京中医药大学17,高度延续,高,南京中医药大学16,南京中医药大学17,9,1,1,0,1,重点核对
物理|本科批|南京中医药大学|南京中医药大学18,物理|普通批|南京中医药大学|南京中医药大学18,延续调整,中高,南京中医药大学17,南京中医药大学18,2,2,0,2,0,重点核对
物理|本科批|南京中医药大学|南京中医药大学19,物理|普通批|南京中医药大学|南京中医药大学19,26新增组/无25承接,低,,南京中医药大学19,0,2,0,2,0,重点核对
物理|本科批|南京中医药大学|南京中医药大学20,物理|普通批|南京中医药大学|南京中医药大学20,高度延续,高,南京中医药大学19,南京中医药大学20,2,0,1,0,1,重点核对
历史|本科批|南京工程学院|南京工程学院01,历史|普通批|南京工程学院|南京工程学院01,延续调整,中高,南京工程学院01,南京工程学院01,5,2,2,0,0,常规核对
物理|本科批|南京工程学院|南京工程学院02,物理|普通批|南京工程学院|南京工程学院02,延续调整,中高,南京工程学院03,南京工程学院02,8,2,3,0,0,重点核对
物理|本科批|南京工程学院|南京工程学院03,物理|普通批|南京工程学院|南京工程学院03,由25大组拆分形成,中低,南京工程学院05,南京工程学院03,15,2,23,0,19,重点核对
物理|本科批|南京工程学院|南京工程学院04,物理|普通批|南京工程学院|南京工程学院04,由25大组拆分形成,中低,南京工程学院05,南京工程学院04,9,2,29,1,25,重点核对
物理|本科批|南京工程学院|南京工程学院05,物理|普通批|南京工程学院|南京工程学院05,疑似对应/待核对,中低,南京工程学院05,南京工程学院05,9,4,29,0,24,重点核对
物理|本科批|南京工程学院|南京工程学院06,物理|普通批|南京工程学院|南京工程学院06,高度延续,高,南京工程学院07,南京工程学院06,1,0,0,0,0,常规核对
物理|本科批|南京工程学院|南京工程学院07,物理|普通批|南京工程学院|南京工程学院07,疑似对应/待核对,中低,南京工程学院08,南京工程学院07,0,3,3,2,3,重点核对
历史|本科批|南京林业大学|南京林业大学01,历史|普通批|南京林业大学|南京林业大学01,高度延续,高,南京林业大学01,南京林业大学01,8,0,1,0,0,常规核对
历史|本科批|南京林业大学|南京林业大学02,历史|普通批|南京林业大学|南京林业大学02,延续调整,中高,南京林业大学02,南京林业大学02,6,2,2,2,0,重点核对
物理|本科批|南京林业大学|南京林业大学04,物理|普通批|南京林业大学|南京林业大学04,高度延续,高,南京林业大学05,南京林业大学04,7,0,3,0,2,重点核对
物理|本科批|南京林业大学|南京林业大学05,物理|普通批|南京林业大学|南京林业大学05,高度延续,高,南京林业大学06,南京林业大学05,7,1,0,1,0,重点核对
物理|本科批|南京林业大学|南京林业大学06,物理|普通批|南京林业大学|南京林业大学06,疑似对应/待核对,低,南京林业大学07,南京林业大学06,0,4,2,3,1,重点核对
物理|本科批|南京林业大学|南京林业大学07,物理|普通批|南京林业大学|南京林业大学07,高度延续,高,南京林业大学08,南京林业大学07,5,1,1,1,1,重点核对
物理|本科批|南京林业大学|南京林业大学08,物理|普通批|南京林业大学|南京林业大学08,延续调整,中高,南京林业大学09,南京林业大学08,5,1,4,0,4,重点核对
物理|本科批|南京林业大学|南京林业大学09,物理|普通批|南京林业大学|南京林业大学09,延续调整,中高,南京林业大学10,南京林业大学09,6,0,5,0,5,重点核对
物理|本科批|南京林业大学|南京林业大学10,物理|普通批|南京林业大学|南京林业大学10,延续调整,中高,南京林业大学10,南京林业大学10,5,1,6,0,6,重点核对
物理|本科批|南京林业大学|南京林业大学11,物理|普通批|南京林业大学|南京林业大学11,26新增组/无25承接,低,,南京林业大学11,2,6,0,2,0,重点核对
物理|本科批|南京林业大学|南京林业大学12,物理|普通批|南京林业大学|南京林业大学12,26新增组/无25承接,低,,南京林业大学12,2,5,0,5,0,重点核对
物理|本科批|南京林业大学|南京林业大学13,物理|普通批|南京林业大学|南京林业大学13,延续调整,中高,南京林业大学12,南京林业大学13,5,1,4,0,1,重点核对
物理|本科批|南京林业大学|南京林业大学14,物理|普通批|南京林业大学|南京林业大学14,延续调整,中高,南京林业大学13,南京林业大学14,4,2,2,1,2,重点核对
物理|本科批|南京林业大学|南京林业大学15,物理|普通批|南京林业大学|南京林业大学15,疑似对应/待核对,低,南京林业大学09,南京林业大学15,0,6,9,3,7,重点核对
物理|本科批|南京林业大学|南京林业大学16,物理|普通批|南京林业大学|南京林业大学16,延续调整,中低,南京林业大学14,南京林业大学16,4,2,3,0,1,重点核对
物理|本科批|南京林业大学|南京林业大学17,物理|普通批|南京林业大学|南京林业大学17,延续调整,中高,南京林业大学15,南京林业大学17,5,1,2,1,1,重点核对
物理|本科批|南京林业大学|南京林业大学18,物理|普通批|南京林业大学|南京林业大学18,高度延续,高,南京林业大学16,南京林业大学18,2,0,0,0,0,常规核对
历史|本科批|南京财经大学|南京财经大学01,历史|普通批|南京财经大学|南京财经大学01,疑似对应/待核对,中低,南京财经大学01,南京财经大学01,0,1,1,0,0,重点核对
历史|本科批|南京财经大学|南京财经大学02,历史|普通批|南京财经大学|南京财经大学02,高度延续,高,南京财经大学02,南京财经大学02,1,0,0,0,0,常规核对
历史|本科批|南京财经大学|南京财经大学03,历史|普通批|南京财经大学|南京财经大学03,高度延续,高,南京财经大学03,南京财经大学03,2,0,0,0,0,常规核对
历史|本科批|南京财经大学|南京财经大学04,历史|普通批|南京财经大学|南京财经大学04,高度延续,高,南京财经大学04,南京财经大学04,6,2,3,0,0,重点核对
历史|本科批|南京财经大学|南京财经大学05,历史|普通批|南京财经大学|南京财经大学05,高度延续,高,南京财经大学05,南京财经大学05,7,0,2,0,0,常规核对
历史|本科批|南京财经大学|南京财经大学06,历史|普通批|南京财经大学|南京财经大学06,26新增组/无25承接,低,,南京财经大学06,0,2,0,1,0,重点核对
历史|本科批|南京财经大学|南京财经大学07,历史|普通批|南京财经大学|南京财经大学07,高度延续,高,南京财经大学06,南京财经大学07,1,0,0,0,0,常规核对
物理|本科批|南京财经大学|南京财经大学08,物理|普通批|南京财经大学|南京财经大学08,疑似对应/待核对,中低,南京财经大学07,南京财经大学08,0,2,2,0,0,重点核对
物理|本科批|南京财经大学|南京财经大学09,物理|普通批|南京财经大学|南京财经大学09,高度延续,高,南京财经大学08,南京财经大学09,1,0,0,0,0,常规核对
物理|本科批|南京财经大学|南京财经大学10,物理|普通批|南京财经大学|南京财经大学10,高度延续,高,南京财经大学09,南京财经大学10,2,0,0,0,0,常规核对
物理|本科批|南京财经大学|南京财经大学11,物理|普通批|南京财经大学|南京财经大学11,延续调整,中高,南京财经大学10,南京财经大学11,12,7,6,0,1,重点核对
物理|本科批|南京财经大学|南京财经大学12,物理|普通批|南京财经大学|南京财经大学12,高度延续,高,南京财经大学11,南京财经大学12,6,0,2,0,0,常规核对
物理|本科批|南京财经大学|南京财经大学13,物理|普通批|南京财经大学|南京财经大学13,疑似对应/待核对,中低,南京财经大学12,南京财经大学13,0,3,3,2,2,重点核对
物理|本科批|南京财经大学|南京财经大学14,物理|普通批|南京财经大学|南京财经大学14,26新增组/无25承接,低,,南京财经大学14,0,3,0,2,0,重点核对
物理|本科批|南京财经大学|南京财经大学15,物理|普通批|南京财经大学|南京财经大学15,高度延续,高,南京财经大学13,南京财经大学15,1,0,0,0,0,常规核对
物理|本科批|南京财经大学|南京财经大学16,物理|普通批|南京财经大学|南京财经大学16,高度延续,高,南京财经大学14,南京财经大学16,1,0,0,0,0,常规核对
物理|本科批|南京财经大学|南京财经大学17,物理|普通批|南京财经大学|南京财经大学17,高度延续,高,南京财经大学15,南京财经大学17,3,1,0,0,0,常规核对
物理|本科批|南京财经大学|南京财经大学18,物理|普通批|南京财经大学|南京财经大学18,高度延续,高,南京财经大学16,南京财经大学18,1,0,0,0,0,常规核对
历史|本科批|南京体育学院|南京体育学院01,历史|普通批|南京体育学院|南京体育学院01,高度延续,高,南京体育学院01,南京体育学院01,1,0,0,0,0,常规核对
历史|本科批|南京体育学院|南京体育学院02,历史|普通批|南京体育学院|南京体育学院02,高度延续,高,南京体育学院02,南京体育学院02,1,0,0,0,0,常规核对
历史|本科批|南京体育学院|南京体育学院03,历史|普通批|南京体育学院|南京体育学院03,疑似对应/待核对,中低,南京体育学院03,南京体育学院03,0,1,1,1,1,重点核对
物理|本科批|南京体育学院|南京体育学院04,物理|普通批|南京体育学院|南京体育学院04,高度延续,高,南京体育学院04,南京体育学院04,1,0,0,0,0,常规核对
物理|本科批|南京体育学院|南京体育学院05,物理|普通批|南京体育学院|南京体育学院05,疑似对应/待核对,中低,南京体育学院05,南京体育学院05,0,1,1,1,1,重点核对
物理|本科批|南京体育学院|南京体育学院06,物理|普通批|南京体育学院|南京体育学院06,高度延续,高,南京体育学院06,南京体育学院06,1,0,0,0,0,常规核对
