"学校","专业组","专业代码","专业名称","专业类","梯队","桶","严格提示类型"
"西南石油大学","西南石油大学02","05","勘查技术与工程","地质类","4","低热度远缘方向","低热度远缘"
"西南石油大学","西南石油大学02","07","应用化学(报考该专业有色觉要求,具体请查阅院校招生章程)","化学类","4","低热度远缘方向","理学基础"
"乐山师范学院","乐山师范学院02","07","数学与应用数学(师范)(以下专业在海棠校区学习)","数学类","2","数学/物理","理学基础"
"成都轻工职业技术大学","成都轻工职业技术大学01","01","高分子材料工程技术(犀浦校区)","非金属材料类","3","三梯队行业方向","材料"
"成都轻工职业技术大学","成都轻工职业技术大学01","02","服装工程技术(犀浦校区)","纺织服装类","4","低热度远缘方向","低热度远缘"
"重庆大学","重庆大学10","16","工科试验班(智慧能源与先进材料)(能源与动力工程、材料科学与工程、碳储科学与工程、新能源科学与工程、储能科学与工程、建筑环境与能源应用工程、材料成型及控制工程、核工程与核技术)(科学城校区虎溪校园)(第二学期末分流,按照绩点结合学生意愿在试验班内确定专业)","工科试验班类","3","三梯队行业方向","材料"
"西南大学","西南大学14","39","材料类(材料物理、金属材料工程、新能源材料与器件)(报考该专业有色觉要求,具体请查阅院校招生章程)","材料类","2","数学/物理","理学基础"
"西南大学","西南大学14","40","环境科学与工程(报考该专业有色觉要求,具体请查阅院校招生章程)","环境科学与工程类","4","低热度远缘方向","低热度远缘"
"西南大学","西南大学14","43","食品科学与工程类(食品科学与工程、食品质量与安全)","食品科学与工程类","4","低热度远缘方向","低热度远缘"
"重庆工商大学","重庆工商大学03","11","贸易经济(贸易经济+食品科学与工程共同培养)(以下专业除注明外在南岸校区学习)","经济与贸易类","4","低热度远缘方向","低热度远缘"
"重庆工商大学","重庆工商大学05","23","制药工程(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业除注明外在茶园校区学习)","化工与制药类","3","三梯队行业方向","三梯队"
"重庆工商大学","重庆工商大学05","24","食品科学与工程(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业除注明外在茶园校区学习)","食品科学与工程类","4","低热度远缘方向","低热度远缘"
"重庆交通大学","重庆交通大学05","13","土木工程(以下专业除注明外第一、二学年在科学城校区学习,第三学年起在南岸校区学习)","土木类","4","低热度远缘方向","低热度远缘"
"重庆交通大学","重庆交通大学05","14","土木工程(隧道与地下工程卓越班)(以下专业除注明外第一、二学年在科学城校区学习,第三学年起在南岸校区学习)","土木类","4","低热度远缘方向","低热度远缘"
"重庆交通大学","重庆交通大学05","15","智能建造(以下专业除注明外第一、二学年在科学城校区学习,第三学年起在南岸校区学习)","土木类","4","低热度远缘方向","低热度远缘"
"重庆交通大学","重庆交通大学05","18","交通运输(以下专业除注明外第一、二学年在科学城校区学习,第三学年起在南岸校区学习)","交通运输类","3","三梯队行业方向","三梯队"
"重庆交通大学","重庆交通大学05","19","交通工程(以下专业除注明外第一、二学年在科学城校区学习,第三学年起在南岸校区学习)","交通运输类","3","三梯队行业方向","三梯队"
"重庆交通大学","重庆交通大学05","20","智慧交通(以下专业除注明外第一、二学年在科学城校区学习,第三学年起在南岸校区学习)","交通运输类","3","三梯队行业方向","三梯队"
"重庆交通大学","重庆交通大学05","24","船舶与海洋工程(科学城校区)(以下专业除注明外第一、二学年在科学城校区学习,第三学年起在南岸校区学习)","海洋工程类","3","三梯队行业方向","三梯队"
"重庆交通大学","重庆交通大学05","28","材料科学与工程(科学城校区)(以下专业除注明外第一、二学年在科学城校区学习,第三学年起在南岸校区学习)","材料类","3","三梯队行业方向","材料"
"重庆交通大学","重庆交通大学05","31","数学类(数学与应用数学、信息与计算科学)(科学城校区)(以下专业除注明外第一、二学年在科学城校区学习,第三学年起在南岸校区学习)","数学类","2","数学/物理","理学基础"
"重庆交通大学","重庆交通大学05","32","测绘工程(科学城校区)(以下专业除注明外第一、二学年在科学城校区学习,第三学年起在南岸校区学习)","测绘类","4","低热度远缘方向","低热度远缘"
"重庆理工大学","重庆理工大学03","12","高分子材料与工程(报考该专业有色觉要求,具体请查阅院校招生简章)(以下专业除注明外在两江校区学习)","材料类","3","三梯队行业方向","材料"
"重庆理工大学","重庆理工大学03","13","焊接技术与工程(以下专业除注明外在两江校区学习)","材料类","3","三梯队行业方向","材料"
"重庆理工大学","重庆理工大学03","17","药学(报考该专业有色觉要求,具体请查阅院校招生简章)(以下专业除注明外在两江校区学习)","药学类","4","低热度远缘方向","低热度远缘"
"重庆理工大学","重庆理工大学03","18","制药工程(报考该专业有色觉要求,具体请查阅院校招生简章)(以下专业除注明外在两江校区学习)","化工与制药类","3","三梯队行业方向","三梯队"
"重庆理工大学","重庆理工大学03","19","新能源科学与工程(以下专业除注明外在两江校区学习)","能源动力类","3","三梯队行业方向","能动"
"重庆理工大学","重庆理工大学03","20","信息与计算科学(花溪校区)(以下专业除注明外在两江校区学习)","数学类","2","数学/物理","理学基础"
"重庆理工大学","重庆理工大学03","27","数学与应用数学(数学拔尖创新人才培养班)(花溪校区)(以下专业除注明外在两江校区学习)","数学类","2","数学/物理","理学基础"
"重庆邮电大学","重庆邮电大学03","11","数学类(数学与信息科学类)(数学与应用数学、信息与计算科学)","数学类","2","数学/物理","理学基础"
"重庆师范大学","重庆师范大学08","19","数学与应用数学(师范)(以下专业在大学城校区学习)","数学类","2","数学/物理","理学基础"
"重庆师范大学","重庆师范大学08","20","物理学(师范)(以下专业在大学城校区学习)","物理学类","2","数学/物理","理学基础"
"重庆师范大学","重庆师范大学08","21","量子信息科学(以下专业在大学城校区学习)","物理学类","2","数学/物理","理学基础"
"重庆三峡科技大学","重庆三峡科技大学04","14","食品科学与工程(以下专业在百安校区学习)","食品科学与工程类","4","低热度远缘方向","低热度远缘"
"重庆三峡科技大学","重庆三峡科技大学04","17","信息与计算科学(以下专业在百安校区学习)","数学类","2","数学/物理","理学基础"
"重庆三峡科技大学","重庆三峡科技大学04","18","智慧农业(以下专业在百安校区学习)","植物生产类","4","低热度远缘方向","低热度远缘"
"重庆三峡科技大学","重庆三峡科技大学04","20","数学与应用数学(师范)(以下专业在百安校区学习)","数学类","2","数学/物理","理学基础"
"重庆三峡科技大学","重庆三峡科技大学04","21","物理学(师范)(以下专业在百安校区学习)","物理学类","2","数学/物理","理学基础"
"重庆三峡科技大学","重庆三峡科技大学04","23","化学工程与工艺(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业在百安校区学习)","化工与制药类","3","三梯队行业方向","理学基础"
"重庆三峡科技大学","重庆三峡科技大学04","25","环保设备工程(以下专业在百安校区学习)","环境科学与工程类","4","低热度远缘方向","低热度远缘"
"重庆三峡科技大学","重庆三峡科技大学04","26","安全工程(以下专业在百安校区学习)","安全科学与工程类","4","低热度远缘方向","低热度远缘"
"重庆三峡科技大学","重庆三峡科技大学04","27","农学(以下专业在百安校区学习)","植物生产类","4","低热度远缘方向","低热度远缘"
