school,subject,batch,group,groupCode,code,major,majorClass,discipline,strictCategory,strictTone,sourceTone,plan26,score25,rank25
首都经济贸易大学,物理,本科批,首都经济贸易大学03,315403,04,数学与应用数学(金融),数学类,理学,理学/基础类,orange,green,2,590,43571
中国科学院大学,物理,提前本科批,中国科学院大学01,315601,01,"数学与应用数学(华罗庚数学实验班)(以下专业只招收该校测试合格的考生,在雁栖湖校区学习)",数学类,理学,理学/基础类,orange,green,2,,
中国科学院大学,物理,提前本科批,中国科学院大学01,315601,02,"物理学(以下专业只招收该校测试合格的考生,在雁栖湖校区学习)",物理学类,理学,理学/基础类,orange,green,4,,
中国科学院大学,物理,提前本科批,中国科学院大学01,315601,08,"理论与应用力学(郭永怀力学实验班)(以下专业只招收该校测试合格的考生,在雁栖湖校区学习)",力学类,工学,理学/基础类,orange,green,2,,
中国科学院大学,物理,提前本科批,中国科学院大学01,315601,09,"材料科学与工程(以下专业只招收该校测试合格的考生,在雁栖湖校区学习)",材料类,工学,材料类,orange,green,2,,
中国科学院大学,物理,提前本科批,中国科学院大学01,315601,17,"环境科学(以下专业只招收该校测试合格的考生,在雁栖湖校区学习)",环境科学与工程类,工学,远缘低接受度方向,red,orange,1,,
中国科学院大学,物理,本科批,中国科学院大学02,315602,18,物理学(以下专业在雁栖湖校区学习),物理学类,理学,理学/基础类,orange,green,2,671,571
中国劳动关系学院,物理,本科批,中国劳动关系学院03,316903,17,"应用统计学(以下专业第一、二学年在河北省保定市涿州校区学习,第三、四学年在北京校本部学习)",统计学类,理学,理学/基础类,orange,green,3,536,110915
中国劳动关系学院,物理,本科批,中国劳动关系学院03,316903,18,"安全工程(以下专业第一、二学年在河北省保定市涿州校区学习,第三、四学年在北京校本部学习)",安全科学与工程类,工学,远缘低接受度方向,red,yellow,2,537,109485
南开大学,物理,本科批,南开大学04,320104,10,理科试验班(卓越拔尖计划伯苓班)(物理学、量子信息科学、化学、生物科学)(八里台校区)(本专业大类内专业任选)(以下专业除注明外在八里台校区、津南校区学习),理科试验班类,试验班,理学/基础类,orange,blue,2,655,2848
南开大学,物理,本科批,南开大学04,320104,15,理科试验班(物质科学)(化学、应用化学、生物科学、材料物理、材料化学)(本专业大类内专业任选)(以下专业除注明外在八里台校区、津南校区学习),理科试验班类,试验班,材料类,orange,blue,3,651,3806
天津大学,历史,本科批,天津大学02,320202,02,"建筑类(未来智慧人居卓越人才计划)(风景园林、城乡规划、建筑学(5年制)、智慧建筑与建造)(大类分流专业任选)(含“工程建筑学”卓越人才计划)(含智慧建筑与建造+信息管理与信息系统双学士学位项目、城乡规划+法学双学士学位项目)(报考该专业有色觉要求,具体请查阅院校招生章程)(以下专业在北洋园校区学习)",建筑类,工学,远缘低接受度方向,red,green,7,,
天津师范大学,物理,本科批,天津师范大学07,320407,44,数学与应用数学,数学类,理学,理学/基础类,orange,green,2,555,84863
天津师范大学,物理,本科批,天津师范大学07,320407,45,数据计算及应用,数学类,理学,理学/基础类,orange,green,2,,
天津师范大学,物理,本科批,天津师范大学07,320407,46,物理学(师范),物理学类,理学,理学/基础类,orange,green,2,564,73285
天津师范大学,物理,本科批,天津师范大学07,320407,47,"应用物理学(报考该专业有色觉要求,具体请查阅院校招生章程)",物理学类,理学,理学/基础类,orange,green,4,545,98332
中国民航大学,物理,本科批,中国民航大学04,320504,10,信息与计算科学(以下专业除注明外在东丽校区学习),数学类,理学,理学/基础类,orange,green,2,596,37721
中国民航大学,物理,本科批,中国民航大学04,320504,17,工科试验班(智慧机场类)(宁河校区)(交通工程(机场规划与运行)、土木工程(机场工程))(以下专业除注明外在东丽校区学习),工科试验班类,试验班,远缘低接受度方向,red,blue,5,,
天津工业大学,物理,本科批,天津工业大学03,320603,06,服装设计与工程,纺织类,工学,远缘低接受度方向,red,orange,2,589,44619
天津工业大学,物理,本科批,天津工业大学04,320604,15,数学类(数学与应用数学、信息与计算科学、应用统计学),数学类,理学,理学/基础类,orange,yellow,4,594,39621
天津工业大学,物理,本科批,天津工业大学04,320604,17,"应用物理学(报考该专业有色觉要求,具体请查阅院校招生章程)",物理学类,理学,理学/基础类,orange,yellow,2,595,38686
天津商业大学,物理,本科批,天津商业大学04,320704,10,新能源科学与工程,能源动力类,工学,能源动力类,orange,green,3,548,94330
天津财经大学,物理,本科批,天津财经大学11,320911,19,数学与应用数学,数学类,理学,理学/基础类,orange,green,2,568,68339
天津财经大学,物理,本科批,天津财经大学11,320911,20,信息与计算科学,数学类,理学,理学/基础类,orange,green,3,569,67134
天津城建大学,物理,本科批,天津城建大学05,321005,15,"土木工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",土木类,工学,远缘低接受度方向,red,green,2,523,129306
天津城建大学,物理,本科批,天津城建大学05,321005,16,"城市地下空间工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",土木类,工学,远缘低接受度方向,red,green,1,537,109485
天津城建大学,物理,本科批,天津城建大学05,321005,17,"港口航道与海岸工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",水利类,工学,远缘低接受度方向,red,green,3,522,130716
天津城建大学,物理,本科批,天津城建大学05,321005,19,"能源与动力工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",能源动力类,工学,能源动力类,orange,green,1,538,108074
天津城建大学,物理,本科批,天津城建大学05,321005,20,"建筑环境与能源应用工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",土木类,工学,能源动力类,orange,green,2,524,127837
天津城建大学,物理,本科批,天津城建大学05,321005,21,"材料科学与工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",材料类,工学,材料类,orange,green,1,525,126403
天津城建大学,物理,本科批,天津城建大学05,321005,22,"高分子材料与工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",材料类,工学,材料类,orange,green,1,525,126403
天津城建大学,物理,本科批,天津城建大学05,321005,23,"给排水科学与工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",土木类,工学,远缘低接受度方向,red,green,2,525,126403
天津城建大学,物理,本科批,天津城建大学05,321005,24,"环境工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",环境科学与工程类,工学,远缘低接受度方向,red,green,1,522,130716
天津城建大学,物理,本科批,天津城建大学05,321005,27,"遥感科学与技术(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",测绘类,工学,远缘低接受度方向,red,green,1,532,116555
天津城建大学,物理,本科批,天津城建大学05,321005,28,"地质工程(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",地质类,工学,远缘低接受度方向,red,green,1,528,122199
天津城建大学,物理,本科批,天津城建大学05,321005,34,"应用物理学(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",物理学类,理学,理学/基础类,orange,yellow,1,537,109485
天津城建大学,物理,本科批,天津城建大学05,321005,35,"应用化学(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",化学类,理学,理学/基础类,orange,yellow,1,527,123540
天津城建大学,物理,本科批,天津城建大学05,321005,36,"智能建造(报考该专业组部分专业有色觉要求,具体请查阅院校招生章程)",土木类,工学,远缘低接受度方向,red,green,2,524,127837
天津中医药大学,物理,本科批,天津中医药大学07,321207,24,应用统计学,统计学类,理学,理学/基础类,orange,green,1,574,61030
天津农学院,物理,本科批,天津农学院04,321304,15,水利水电工程(以下专业学习地点请查阅院校招生章程并详询院校),水利类,工学,远缘低接受度方向,red,orange,2,525,126403
天津农学院,物理,本科批,天津农学院04,321304,16,智慧水利(以下专业学习地点请查阅院校招生章程并详询院校),水利类,工学,远缘低接受度方向,red,orange,1,521,132083
天津理工大学,物理,本科批,天津理工大学03,321403,11,能源与动力工程,能源动力类,工学,能源动力类,orange,green,2,568,68339
天津理工大学,物理,本科批,天津理工大学03,321403,13,应用物理学,物理学类,理学,理学/基础类,orange,yellow,3,561,77094
天津理工大学,物理,本科批,天津理工大学03,321403,15,土木、水利与海洋工程,土木类,工学,远缘低接受度方向,red,orange,2,561,77094
天津体育学院,物理,本科批,天津体育学院02,321702,04,"应用心理学(报考该专业组部分专业有色觉等要求,具体请查阅院校招生章程)",心理学类,理学,理学/基础类,orange,yellow,2,516,139204
石家庄铁道大学,物理,本科批,石家庄铁道大学05,330105,06,土木工程(以下专业在石家庄市元氏县龙山路10号龙山校区学习),土木类,工学,远缘低接受度方向,red,green,2,567,69541
石家庄铁道大学,物理,本科批,石家庄铁道大学05,330105,13,建筑环境与能源应用工程(人工环境与智慧能源实验班)(以下专业在石家庄市元氏县龙山路10号龙山校区学习),土木类,工学,能源动力类,orange,green,2,,
石家庄铁道大学,物理,本科批,石家庄铁道大学05,330105,14,碳储科学与工程(以下专业在石家庄市元氏县龙山路10号龙山校区学习),矿业类,工学,远缘低接受度方向,red,green,2,566,70815
石家庄铁道大学,物理,本科批,石家庄铁道大学05,330105,15,储能科学与工程(以下专业在石家庄市元氏县龙山路10号龙山校区学习),能源动力类,工学,能源动力类,orange,green,2,,
河北科技师范学院,物理,本科批,河北科技师范学院03,330203,08,数学与应用数学(师范),数学类,理学,理学/基础类,orange,green,5,505,154520
河北科技师范学院,物理,本科批,河北科技师范学院03,330203,10,物理学(师范),物理学类,理学,理学/基础类,orange,green,4,505,154520
河北建筑工程学院,物理,本科批,河北建筑工程学院02,330302,02,土木工程,土木类,工学,远缘低接受度方向,red,orange,1,504,155896
